2015-05-06 11:42:39.447 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:42:39.455 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:42:45.743 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:42:45.750 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:42:52.128 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:42:52.136 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:42:58.422 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:42:58.429 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:43:05.437 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:43:05.445 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:43:11.736 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:43:11.745 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:43:18.056 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:43:18.064 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:43:24.354 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:43:24.362 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:43:30.713 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:43:30.721 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:43:34.219 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:43:34.226 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:43:40.656 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:43:40.664 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:43:47.117 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:43:47.125 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:43:53.457 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:43:53.465 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:43:59.867 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:43:59.879 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:44:06.607 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:44:06.620 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:44:13.298 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:44:13.310 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:44:20.550 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:44:20.564 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:44:22.328 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:44:22.340 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:44:25.463 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:44:25.475 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
